,t,i,j,k,v,q
21573,2021,12,124,790790,0.248,        0.021
21574,2021,12,124,821599,0.428,        0.040
21575,2021,12,124,840991,0.23,        0.008
21576,2021,12,124,840999,4.072,        0.136
21577,2021,12,124,841330,13.716,        0.378
21578,2021,12,124,841350,0.011,           NA
21579,2021,12,124,841459,0.145,        0.007
21580,2021,12,124,841899,41.841,        2.851
21581,2021,12,124,842123,0.038,        0.002
21582,2021,12,124,842139,0.039,        0.001
21583,2021,12,124,843120,0.049,        0.004
21584,2021,12,124,843141,0.093,        0.014
21585,2021,12,124,846693,1.01,           NA
21586,2021,12,124,847330,36.805,        0.026
21587,2021,12,124,848030,1.772,           NA
21588,2021,12,124,848120,56.14,        0.929
21589,2021,12,124,848350,0.017,        0.001
21590,2021,12,124,848590,0.003,           NA
21591,2021,12,124,850110,0.271,        0.008
21592,2021,12,124,851020,40.264,        1.027
21593,2021,12,124,851110,0.1,        0.002
21594,2021,12,124,851190,0.022,        0.001
21595,2021,12,124,851220,0.067,        0.002
21596,2021,12,124,851240,0.028,        0.002
21597,2021,12,124,851840,0.629,        0.008
21598,2021,12,124,851929,0.022,           NA
21599,2021,12,124,852031,13.583,        0.206
21600,2021,12,124,852110,0.246,        0.003
21601,2021,12,124,852290,0.086,        0.001
21602,2021,12,124,852390,0.466,        0.003
21603,2021,12,124,852520,2.393,        0.004
21604,2021,12,124,852990,0.087,           NA
21605,2021,12,124,853321,1.991,           NA
21606,2021,12,124,853340,0.019,           NA
21607,2021,12,124,853650,0.018,           NA
21608,2021,12,124,853690,0.245,        0.005
21609,2021,12,124,853929,0.058,        0.002
21610,2021,12,124,854430,0.023,        0.001
21611,2021,12,124,854449,0.099,        0.002
21612,2021,12,124,870829,0.027,        0.002
21613,2021,12,124,870839,0.02,        0.002
21614,2021,12,124,870850,0.076,        0.009
21615,2021,12,124,870880,0.037,        0.004
21616,2021,12,124,870893,0.177,        0.014
21617,2021,12,124,870894,1.013,        0.067
21618,2021,12,124,870899,2.393,        0.170
21619,2021,12,124,871499,0.916,        0.033
21620,2021,12,124,880330,3.051,        0.005
21621,2021,12,124,900490,0.002,           NA
21622,2021,12,124,901490,19.325,           NA
21623,2021,12,124,901819,0.033,           NA
21624,2021,12,124,902620,0.042,           NA
21625,2021,12,124,902680,0.039,           NA
21626,2021,12,124,902710,0.475,        0.002
21627,2021,12,124,902920,0.006,           NA
21628,2021,12,124,903180,0.018,           NA
21629,2021,12,124,903210,0.021,           NA
21630,2021,12,124,940360,2.471,        0.656
21631,2021,12,124,940490,0.264,        0.030
21632,2021,12,124,950691,0.235,        0.030
21633,2021,12,124,960310,0.03,        0.010
21634,2021,12,124,960329,0.387,        0.019
21635,2021,12,124,960390,0.219,        0.032
21636,2021,12,124,960820,0.584,        0.039
21637,2021,12,124,960910,0.025,        0.002
21638,2021,12,124,961519,0.239,        0.010
21639,2021,12,144,80410,157.291,       74.020
21640,2021,12,144,271113,458.851,      700.000
21641,2021,12,144,271119,17581.51,    29083.400
21642,2021,12,144,280429,5.169,        0.070
21643,2021,12,144,290511,56.562,      109.340
21644,2021,12,144,400950,0.021,        0.002
21645,2021,12,152,80410,0.053,        0.001
21646,2021,12,152,190530,0.032,        0.001
21647,2021,12,152,392210,2.84,        0.408
21648,2021,12,152,392410,25.682,        3.741
21649,2021,12,152,392490,29.893,        4.357
21650,2021,12,152,490199,1.189,        0.033
21651,2021,12,152,611020,0.128,        0.004
21652,2021,12,152,611490,0.428,        0.002
21653,2021,12,152,700490,31.701,       26.744
21654,2021,12,152,841381,0.109,        0.004
21655,2021,12,152,851790,0.198,        0.001
21656,2021,12,152,851929,0.372,        0.007
21657,2021,12,152,870899,0.852,        0.022
21658,2021,12,152,920710,0.485,        0.020
21659,2021,12,152,940161,1.421,        0.227
21660,2021,12,152,940179,3.833,        0.666
21661,2021,12,152,940360,1.053,        0.301
21662,2021,12,152,940510,0.19,        0.001
21663,2021,12,156,121190,8.474,        0.500
21664,2021,12,156,151919,1098.429,     1505.800
21665,2021,12,156,210690,18.345,        3.056
21666,2021,12,156,220210,2.582,        0.219
21667,2021,12,156,220421,50.651,        8.694
21668,2021,12,156,250700,0.054,        0.015
21669,2021,12,156,252100,0.253,        0.043
21670,2021,12,156,253090,4.73,       11.241
21671,2021,12,156,260111,0.802,        0.120
21672,2021,12,156,260800,151.171,      130.677
21673,2021,12,156,270900,20723.443,    39804.500
21674,2021,12,156,271000,701804.027,  1248596.400
21675,2021,12,156,271111,92040.95,   243751.800
21676,2021,12,156,271112,52567.446,   101417.800
21677,2021,12,156,271113,31813.001,    58712.400
21678,2021,12,156,271410,0.189,        0.024
21679,2021,12,156,285100,0.01,        0.001
21680,2021,12,156,320720,0.035,        0.013
21681,2021,12,156,340700,0.048,        0.022
21682,2021,12,156,382390,296.507,      281.130
21683,2021,12,156,390810,0.134,        0.001
21684,2021,12,156,391810,0.101,        0.005
21685,2021,12,156,391990,0.041,        0.005
21686,2021,12,156,392062,132.873,      277.760
21687,2021,12,156,392330,0.116,        0.007
21688,2021,12,156,392350,0.004,        0.005
21689,2021,12,156,392390,0.294,        0.055
21690,2021,12,156,392690,0.254,        0.011
21691,2021,12,156,420292,0.14,        0.002
21692,2021,12,156,442190,49.971,        5.442
21693,2021,12,156,450190,2836.994,     3143.225
21694,2021,12,156,450310,713.203,      160.215
21695,2021,12,156,450390,736.128,      106.147
21696,2021,12,156,450410,0.306,        0.004
21697,2021,12,156,480100,0.047,        0.025
21698,2021,12,156,481730,0.233,        0.045
21699,2021,12,156,481910,0.105,        0.010
21700,2021,12,156,491110,4.505,        0.196
21701,2021,12,156,510121,1738.2,     2257.576
21702,2021,12,156,540760,0.104,        0.007
21703,2021,12,156,550320,8.517,       14.966
21704,2021,12,156,610220,0.24,        0.002
21705,2021,12,156,610332,2.15,        0.018
21706,2021,12,156,610432,0.04,        0.001
21707,2021,12,156,610442,0.52,        0.006
21708,2021,12,156,610462,0.02,        0.001
21709,2021,12,156,610711,0.044,        0.001
21710,2021,12,156,610712,0.031,           NA
21711,2021,12,156,610892,0.103,        0.003
21712,2021,12,156,610910,1.168,        0.006
21713,2021,12,156,611020,0.847,        0.003
21714,2021,12,156,611030,10.047,        0.182
21715,2021,12,156,611231,0.271,        0.001
21716,2021,12,156,611241,0.067,        0.003
21717,2021,12,156,611592,0.056,        0.002
21718,2021,12,156,620192,3.749,        0.010
21719,2021,12,156,620432,0.264,        0.001
21720,2021,12,156,620442,1.613,        0.019
21721,2021,12,156,620443,2.401,        0.077
21722,2021,12,156,620453,0.112,        0.002
21723,2021,12,156,620630,0.615,        0.003
21724,2021,12,156,621050,0.291,        0.007
21725,2021,12,156,621210,0.052,        0.001
21726,2021,12,156,640319,0.37,        0.018
21727,2021,12,156,640399,0.08,        0.002
21728,2021,12,156,640419,0.158,        0.001
21729,2021,12,156,650590,0.118,        0.002
21730,2021,12,156,700910,1.445,        0.012
21731,2021,12,156,720711,51526.114,    86033.300
21732,2021,12,156,730719,0.431,        0.045
21733,2021,12,156,732112,1.179,        0.080
21734,2021,12,156,740321,321.498,       47.930
21735,2021,12,156,760120,1338.524,      675.765
21736,2021,12,156,760900,560.944,      558.799
21737,2021,12,156,761510,0.147,        0.010
21738,2021,12,156,840999,0.069,        0.008
21739,2021,12,156,841330,0.133,        0.006
21740,2021,12,156,841510,3.965,        0.195
21741,2021,12,156,842199,0.015,           NA
21742,2021,12,156,845019,0.481,        0.061
21743,2021,12,156,845020,0.534,        0.065
21744,2021,12,156,848390,0.048,        0.002
21745,2021,12,156,848490,0.001,           NA
21746,2021,12,156,851110,0.009,           NA
21747,2021,12,156,851410,0.522,        0.009
21748,2021,12,156,851790,1.515,        0.035
21749,2021,12,156,851829,0.979,        0.002
21750,2021,12,156,853690,6.872,        0.068
21751,2021,12,156,854211,9.983,        0.001
21752,2021,12,156,854441,0.535,        0.015
21753,2021,12,156,870839,0.044,        0.003
21754,2021,12,156,870880,0.011,        0.002
21755,2021,12,156,870891,0.091,        0.003
21756,2021,12,156,870899,0.012,        0.005
21757,2021,12,156,901831,0.029,        0.002
21758,2021,12,156,901839,0.245,        0.002
21759,2021,12,156,960891,0.087,        0.012
21760,2021,12,156,960899,0.611,        0.066
21761,2021,12,170,80410,13.68,        5.355
21762,2021,12,170,310210,1511.253,     5850.000
21763,2021,12,170,850440,0.329,        0.002
21764,2021,12,170,903081,9.043,        0.002
21765,2021,12,178,40630,52.708,       21.210
21766,2021,12,178,252321,12.226,       84.000
21767,2021,12,178,330300,1.198,        1.173
21768,2021,12,178,330499,4.928,        4.830
21769,2021,12,178,330510,0.877,        0.887
21770,2021,12,178,330720,2.693,        2.646
21771,2021,12,178,330790,0.162,        0.159
21772,2021,12,178,340220,0.737,        0.768
21773,2021,12,178,610610,0.022,        0.011
21774,2021,12,178,640411,0.082,        0.024
21775,2021,12,178,640590,0.016,        0.015
21776,2021,12,178,843143,0.111,        0.060
21777,2021,12,188,252321,0.185,        0.050
21778,2021,12,188,340120,0.089,        0.002
21779,2021,12,188,481910,0.325,        0.020
21780,2021,12,188,700529,39.759,       86.899
21781,2021,12,188,901910,0.208,        0.016
21782,2021,12,191,251020,1813.996,    24545.720
21783,2021,12,191,252310,401.857,     7640.000
21784,2021,12,191,271112,135.051,      192.940
21785,2021,12,191,271113,8316.721,    14031.680
21786,2021,12,191,271119,11164.943,    13667.840
21787,2021,12,196,80290,0.094,        0.016
21788,2021,12,196,121299,30.458,      108.906
21789,2021,12,196,170199,886.792,     1672.000
21790,2021,12,196,220190,0.005,        0.004
21791,2021,12,196,271113,2263.752,     3887.492
21792,2021,12,196,330499,0.006,        0.001
21793,2021,12,196,401110,91.814,       30.313
21794,2021,12,196,490199,0.02,        0.002
21795,2021,12,196,610463,0.054,        0.002
21796,2021,12,196,611511,0.043,        0.003
21797,2021,12,196,611592,0.035,        0.002
21798,2021,12,196,620444,0.015,        0.001
21799,2021,12,203,80410,44.943,       13.600
21800,2021,12,203,80420,25.055,        4.000
21801,2021,12,203,80610,3.305,        5.464
21802,2021,12,203,81320,1.281,        0.222
21803,2021,12,203,121299,0.694,        0.400
21804,2021,12,203,210690,0.002,           NA
21805,2021,12,203,251020,0.124,        0.006
21806,2021,12,203,252390,0.216,        0.010
21807,2021,12,203,271000,0.161,        0.004
21808,2021,12,203,284430,0.086,        0.045
21809,2021,12,203,284440,103.537,           NA
21810,2021,12,203,330190,0.138,        0.005
21811,2021,12,203,330300,0.026,        0.001
21812,2021,12,203,330420,3.542,        0.014
21813,2021,12,203,330499,9.452,        0.158
21814,2021,12,203,340219,2.294,        1.000
21815,2021,12,203,340220,0.014,        0.005
21816,2021,12,203,340600,0.002,        0.001
21817,2021,12,203,382390,0.004,        0.002
21818,2021,12,203,390710,109.27,       63.077
21819,2021,12,203,391990,0.073,        0.008
21820,2021,12,203,392310,4.092,        0.867
21821,2021,12,203,392321,0.004,        0.001
21822,2021,12,203,392410,0.005,        0.001
21823,2021,12,203,392490,0.005,        0.001
21824,2021,12,203,392690,0.002,           NA
21825,2021,12,203,400920,0.921,        0.037
21826,2021,12,203,400930,0.458,        0.002
21827,2021,12,203,401099,0.047,        0.001
21828,2021,12,203,401511,0.096,        0.001
21829,2021,12,203,401693,0.445,        0.009
21830,2021,12,203,420232,0.003,           NA
21831,2021,12,203,420292,0.01,        0.001
21832,2021,12,203,420310,0.035,        0.001
21833,2021,12,203,442190,0.547,        0.034
21834,2021,12,203,481840,0.003,        0.005
21835,2021,12,203,490199,0.006,        0.001
21836,2021,12,203,490290,0.015,        0.004
21837,2021,12,203,610343,0.002,           NA
21838,2021,12,203,610349,0.037,        0.001
21839,2021,12,203,610423,0.019,        0.001
21840,2021,12,203,610441,0.088,           NA
21841,2021,12,203,610444,0.072,        0.002
21842,2021,12,203,610510,1.153,        0.053
21843,2021,12,203,610712,0.006,           NA
21844,2021,12,203,610832,0.007,           NA
21845,2021,12,203,610910,0.057,        0.001
21846,2021,12,203,610990,0.021,        0.001
21847,2021,12,203,611020,0.013,        0.001
21848,2021,12,203,611030,0.021,        0.002
21849,2021,12,203,611120,0.007,           NA
21850,2021,12,203,611592,0.006,           NA
21851,2021,12,203,620293,0.041,        0.002
21852,2021,12,203,620332,0.035,        0.002
21853,2021,12,203,620342,0.025,        0.002
21854,2021,12,203,620443,0.123,        0.002
21855,2021,12,203,620449,0.053,        0.001
21856,2021,12,203,621430,0.014,        0.001
21857,2021,12,203,621710,0.015,        0.001
21858,2021,12,203,630222,0.008,        0.001
21859,2021,12,203,630260,0.005,        0.001
21860,2021,12,203,630790,0.006,           NA
21861,2021,12,203,640291,0.012,        0.001
21862,2021,12,203,640391,0.01,        0.001
21863,2021,12,203,640399,0.084,        0.002
21864,2021,12,203,640419,0.07,        0.005
21865,2021,12,203,640590,0.099,        0.002
21866,2021,12,203,650590,0.003,           NA
21867,2021,12,203,681310,0.13,        0.013
21868,2021,12,203,701399,0.002,        0.002
21869,2021,12,203,711719,0.077,        0.001
21870,2021,12,203,711790,0.003,           NA
21871,2021,12,203,722540,6.055,        5.400
21872,2021,12,203,731815,0.03,        0.002
21873,2021,12,203,732020,0.003,        0.002
21874,2021,12,203,732090,9.904,        6.720
21875,2021,12,203,732690,0.077,        0.018
21876,2021,12,203,761290,0.004,        0.001
21877,2021,12,203,761510,0.001,           NA
21878,2021,12,203,761690,0.068,        0.007
21879,2021,12,203,830241,0.189,        0.005
21880,2021,12,203,830990,0.03,        0.006
21881,2021,12,203,840991,0.399,        0.013
21882,2021,12,203,841111,48.577,        0.246
21883,2021,12,203,841121,136.396,        0.400
21884,2021,12,203,841191,29.925,        0.049
21885,2021,12,203,841221,35.108,        0.035
21886,2021,12,203,841231,0.332,        0.028
21887,2021,12,203,841290,0.256,        0.002
21888,2021,12,203,841330,2.091,        0.012
21889,2021,12,203,841350,88.371,        0.050
21890,2021,12,203,841360,3.312,        0.006
21891,2021,12,203,841381,0.435,        0.001
21892,2021,12,203,841590,25.802,        0.067
21893,2021,12,203,842129,0.065,        0.004
21894,2021,12,203,842489,0.002,           NA
21895,2021,12,203,845011,372.55,      100.694
21896,2021,12,203,845090,0.446,        0.002
21897,2021,12,203,845290,0.282,        0.004
21898,2021,12,203,847193,0.348,        0.001
21899,2021,12,203,848110,0.245,        0.003
21900,2021,12,203,848120,0.898,        0.004
21901,2021,12,203,848180,0.65,        0.003
21902,2021,12,203,848210,2.721,        0.166
21903,2021,12,203,848280,0.024,        0.001
21904,2021,12,203,848390,0.934,        0.040
21905,2021,12,203,848410,0.075,        0.002
21906,2021,12,203,850131,0.88,        0.059
21907,2021,12,203,850161,20.762,        0.021
21908,2021,12,203,850440,14.217,        0.028
21909,2021,12,203,851120,1.769,        0.060
21910,2021,12,203,851140,16.555,        0.049
21911,2021,12,203,851190,0.063,        0.001
21912,2021,12,203,851240,0.031,        0.002
21913,2021,12,203,851590,0.21,        0.006
21914,2021,12,203,851790,0.056,        0.001
21915,2021,12,203,852520,1.815,        0.011
21916,2021,12,203,853180,0.28,        0.001
21917,2021,12,203,853400,0.613,        0.011
21918,2021,12,203,853630,0.162,        0.002
21919,2021,12,203,853641,0.434,        0.008
21920,2021,12,203,853650,3.063,        0.051
21921,2021,12,203,853710,0.795,        0.003
